Device Id	Operator	Recipe														
IBC_konst_800nmTiO2-30deg	IS	ANA test,IV														
																
Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi			
4,3681	1	0,5	0	0	0,7	100	50	200	0	0	0	-0,6	-0,1			
																
Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
0,6094137	0,12023019	27,52459617	0,10696604	0,48267521	51,62985481	70,4653	11,8198	0,540214	137,259	0,06575994	NaN	NaN	NaN	13,133	14:04:06	09/16/2022
																
Vmeas	Imeas															
0,7	-0,1999727	-19,99727														
0,69295	-0,1999691	-19,99691														
0,68585	-0,1999691	-19,99691														
0,6788	-0,1999728	-19,99728														
0,6717	-0,1772979	-17,72979														
0,66465	-0,1511485	-15,11485														
0,6576	-0,1264061	-12,64061														
0,6505	-0,1030972	-10,30972														
0,64345	-0,08241654	-8,241654														
0,63635	-0,06217872	-6,217872														
0,6293	-0,04358189	-4,358189														
0,6222	-0,02642231	-2,642231														
0,61515	-0,01087242	-1,087242														
0,6081	0,00297093	0,297093														
0,601	0,01528946	1,528946														
0,59395	0,02703754	2,703754														
0,58685	0,03764994	3,764994														
0,5798	0,047061	4,7061														
0,57275	0,05551393	5,551393														
0,56565	0,06307733	6,307733														
0,5586	0,06976733	6,976733														
0,5515	0,07573787	7,573787														
0,54445	0,0809688	8,09688														
0,53735	0,08566032	8,566032														
0,5303	0,089737	8,9737														
0,52325	0,0933502	9,33502														
0,51615	0,0965439	9,65439														
0,5091	0,09933436	9,933436														
0,502	0,1017949	10,17949														
0,49495	0,103928	10,3928														
0,4879	0,1057086	10,57086														
0,4808	0,1073519	10,73519														
0,47375	0,108775	10,8775														
0,46665	0,1100135	11,00135														
0,4596	0,1110746	11,10746														
0,4525	0,1120033	11,20033														
0,44545	0,112797	11,2797														
0,4384	0,1134819	11,34819														
0,4313	0,11407	11,407														
0,42425	0,1145728	11,45728														
0,41715	0,1150138	11,50138														
0,4101	0,1153838	11,53838														
0,40305	0,115705	11,5705														
0,39595	0,1159879	11,59879														
0,3889	0,1162266	11,62266														
0,3818	0,1164411	11,64411														
0,37475	0,1166265	11,66265														
0,3677	0,1167955	11,67955														
0,3606	0,1169426	11,69426														
0,35355	0,1170726	11,70726														
0,34645	0,1171957	11,71957														
0,3394	0,1173063	11,73063														
0,3323	0,1174122	11,74122														
0,32525	0,117508	11,7508														
0,3182	0,1175951	11,75951														
0,3111	0,1176808	11,76808														
0,30405	0,117765	11,7765														
0,29695	0,1178415	11,78415														
0,2899	0,1179128	11,79128														
0,28285	0,1179928	11,79928														
0,27575	0,1180576	11,80576														
0,2687	0,118129	11,8129														
0,2616	0,1181985	11,81985														
0,25455	0,1182631	11,82631														
0,24745	0,1183279	11,83279														
0,2404	0,1183935	11,83935														
0,23335	0,1184535	11,84535														
0,22625	0,1185158	11,85158														
0,2192	0,118578	11,8578														
0,2121	0,118636	11,8636														
0,20505	0,1186978	11,86978														
0,198	0,1187529	11,87529														
0,1909	0,1188118	11,88118														
0,18385	0,1188664	11,88664														
0,17675	0,1189231	11,89231														
0,1697	0,1189867	11,89867														
0,16265	0,1190375	11,90375														
0,15555	0,119093	11,9093														
0,1485	0,1191451	11,91451														
0,1414	0,119204	11,9204														
0,13435	0,1192561	11,92561														
0,12725	0,1193079	11,93079														
0,1202	0,1193578	11,93578														
0,11315	0,1194126	11,94126														
0,10605	0,1194633	11,94633														
0,099	0,1195184	11,95184														
0,0919	0,1195701	11,95701														
0,08485	0,1196214	11,96214														
0,0778	0,1196736	11,96736														
0,0707	0,1197202	11,97202														
0,06365	0,1197693	11,97693														
0,05655	0,1198168	11,98168														
0,0495	0,1198665	11,98665														
0,0424	0,1199216	11,99216														
0,03535	0,1199713	11,99713														
0,0283	0,1200178	12,00178														
0,0212	0,1200755	12,00755														
0,01415	0,120123	12,0123														
0,00705	0,120173	12,0173														
0	0,1202176	12,02176														
