	
Angle	Intensity
10.00435563	1050
10.0210669	1081
10.03777817	1033
10.05448944	1070
10.07120071	1020
10.08791198	1013
10.10462324	1105
10.12133451	1008
10.13804578	1071
10.15475705	1046
10.17146832	1076
10.18817959	1030
10.20489086	1083
10.22160213	1062
10.2383134	1042
10.25502467	1017
10.27173593	960
10.2884472	1050
10.30515847	987
10.32186974	1019
10.33858101	996
10.35529228	1036
10.37200355	1040
10.38871482	1032
10.40542609	996
10.42213735	1070
10.43884862	999
10.45555989	995
10.47227116	1048
10.48898243	1033
10.5056937	1002
10.52240497	1020
10.53911624	968
10.55582751	975
10.57253878	972
10.58925004	970
10.60596131	995
10.62267258	1011
10.63938385	1010
10.65609512	959
10.67280639	994
10.68951766	1003
10.70622893	983
10.7229402	1060
10.73965147	951
10.75636273	1014
10.773074	1037
10.78978527	983
10.80649654	1001
10.82320781	994
10.83991908	938
10.85663035	903
10.87334162	1001
10.89005289	1047
10.90676416	970
10.92347542	1009
10.94018669	913
10.95689796	986
10.97360923	971
10.9903205	933
11.00703177	1001
11.02374304	982
11.04045431	940
11.05716558	968
11.07387685	950
11.09058811	917
11.10729938	928
11.12401065	941
11.14072192	950
11.15743319	948
11.17414446	899
11.19085573	893
11.207567	921
11.22427827	923
11.24098953	961
11.2577008	879
11.27441207	893
11.29112334	911
11.30783461	963
11.32454588	964
11.34125715	946
11.35796842	945
11.37467969	890
11.39139096	924
11.40810222	892
11.42481349	950
11.44152476	958
11.45823603	946
11.4749473	919
11.49165857	934
11.50836984	946
11.52508111	932
11.54179238	871
11.55850365	863
11.57521491	946
11.59192618	863
11.60863745	934
11.62534872	921
11.64205999	888
11.65877126	883
11.67548253	886
11.6921938	935
11.70890507	902
11.72561634	847
11.7423276	868
11.75903887	848
11.77575014	918
11.79246141	937
11.80917268	917
11.82588395	811
11.84259522	850
11.85930649	940
11.87601776	947
11.89272903	844
11.90944029	850
11.92615156	888
11.94286283	870
11.9595741	875
11.97628537	863
11.99299664	846
12.00970791	863
12.02641918	912
12.04313045	874
12.05984171	901
12.07655298	893
12.09326425	902
12.10997552	887
12.12668679	822
12.14339806	908
12.16010933	886
12.1768206	837
12.19353187	848
12.21024314	824
12.2269544	905
12.24366567	893
12.26037694	879
12.27708821	849
12.29379948	895
12.31051075	870
12.32722202	862
12.34393329	838
12.36064456	881
12.37735583	897
12.39406709	848
12.41077836	859
12.42748963	813
12.4442009	857
12.46091217	848
12.47762344	852
12.49433471	829
12.51104598	880
12.52775725	821
12.54446852	849
12.56117978	803
12.57789105	923
12.59460232	833
12.61131359	807
12.62802486	825
12.64473613	851
12.6614474	863
12.67815867	837
12.69486994	877
12.7115812	845
12.72829247	805
12.74500374	798
12.76171501	852
12.77842628	859
12.79513755	816
12.81184882	817
12.82856009	832
12.84527136	845
12.86198263	831
12.87869389	875
12.89540516	799
12.91211643	823
12.9288277	862
12.94553897	780
12.96225024	848
12.97896151	824
12.99567278	790
13.01238405	839
13.02909532	852
13.04580658	815
13.06251785	810
13.07922912	842
13.09594039	762
13.11265166	791
13.12936293	821
13.1460742	756
13.16278547	810
13.17949674	798
13.19620801	801
13.21291927	856
13.22963054	887
13.24634181	856
13.26305308	772
13.27976435	779
13.29647562	817
13.31318689	815
13.32989816	839
13.34660943	794
13.3633207	855
13.38003196	782
13.39674323	822
13.4134545	790
13.43016577	837
13.44687704	780
13.46358831	797
13.48029958	781
13.49701085	838
13.51372212	778
13.53043338	823
13.54714465	753
13.56385592	850
13.58056719	733
13.59727846	765
13.61398973	732
13.630701	778
13.64741227	744
13.66412354	758
13.68083481	770
13.69754607	767
13.71425734	809
13.73096861	784
13.74767988	760
13.76439115	742
13.78110242	823
13.79781369	817
13.81452496	831
13.83123623	767
13.8479475	740
13.86465876	741
13.88137003	726
13.8980813	806
13.91479257	829
13.93150384	761
13.94821511	777
13.96492638	783
13.98163765	803
13.99834892	762
14.01506019	768
14.03177145	754
14.04848272	757
14.06519399	754
14.08190526	781
14.09861653	793
14.1153278	767
14.13203907	779
14.14875034	819
14.16546161	797
14.18217288	773
14.19888414	767
14.21559541	762
14.23230668	772
14.24901795	790
14.26572922	740
14.28244049	783
14.29915176	709
14.31586303	809
14.3325743	741
14.34928556	766
14.36599683	803
14.3827081	744
14.39941937	808
14.41613064	774
14.43284191	703
14.44955318	746
14.46626445	774
14.48297572	767
14.49968699	817
14.51639825	759
14.53310952	822
14.54982079	736
14.56653206	721
14.58324333	790
14.5999546	743
14.61666587	722
14.63337714	762
14.65008841	780
14.66679968	819
14.68351094	714
14.70022221	782
14.71693348	758
14.73364475	769
14.75035602	741
14.76706729	746
14.78377856	770
14.80048983	755
14.8172011	704
14.83391237	760
14.85062363	726
14.8673349	758
14.88404617	784
14.90075744	692
14.91746871	775
14.93417998	749
14.95089125	736
14.96760252	755
14.98431379	747
15.00102505	798
15.01773632	732
15.03444759	739
15.05115886	791
15.06787013	759
15.0845814	796
15.10129267	735
15.11800394	685
15.13471521	805
15.15142648	724
15.16813774	775
15.18484901	743
15.20156028	698
15.21827155	704
15.23498282	714
15.25169409	759
15.26840536	698
15.28511663	768
15.3018279	681
15.31853917	729
15.33525043	688
15.3519617	769
15.36867297	740
15.38538424	758
15.40209551	771
15.41880678	722
15.43551805	750
15.45222932	777
15.46894059	724
15.48565186	707
15.50236312	741
15.51907439	753
15.53578566	768
15.55249693	779
15.5692082	714
15.58591947	726
15.60263074	702
15.61934201	722
15.63605328	699
15.65276455	739
15.66947581	728
15.68618708	766
15.70289835	753
15.71960962	655
15.73632089	667
15.75303216	736
15.76974343	728
15.7864547	753
15.80316597	673
15.81987723	696
15.8365885	727
15.85329977	720
15.87001104	735
15.88672231	740
15.90343358	727
15.92014485	735
15.93685612	737
15.95356739	787
15.97027866	756
15.98698992	703
16.00370119	693
16.02041246	777
16.03712373	767
16.053835	755
16.07054627	717
16.08725754	686
16.10396881	699
16.12068008	706
16.13739135	685
16.15410261	782
16.17081388	705
16.18752515	709
16.20423642	722
16.22094769	704
16.23765896	718
16.25437023	759
16.2710815	716
16.28779277	680
16.30450404	729
16.3212153	718
16.33792657	672
16.35463784	690
16.37134911	770
16.38806038	694
16.40477165	705
16.42148292	668
16.43819419	696
16.45490546	723
16.47161672	748
16.48832799	691
16.50503926	754
16.52175053	704
16.5384618	743
16.55517307	710
16.57188434	736
16.58859561	735
16.60530688	716
16.62201815	709
16.63872941	678
16.65544068	717
16.67215195	695
16.68886322	718
16.70557449	722
16.72228576	733
16.73899703	715
16.7557083	742
16.77241957	710
16.78913084	703
16.8058421	665
16.82255337	698
16.83926464	719
16.85597591	722
16.87268718	719
16.88939845	775
16.90610972	696
16.92282099	783
16.93953226	775
16.95624353	694
16.97295479	693
16.98966606	708
17.00637733	745
17.0230886	718
17.03979987	729
17.05651114	720
17.07322241	724
17.08993368	680
17.10664495	712
17.12335622	708
17.14006748	775
17.15677875	741
17.17349002	717
17.19020129	689
17.20691256	701
17.22362383	742
17.2403351	734
17.25704637	754
17.27375764	730
17.2904689	761
17.30718017	731
17.32389144	729
17.34060271	704
17.35731398	720
17.37402525	730
17.39073652	709
17.40744779	756
17.42415906	728
17.44087033	726
17.45758159	690
17.47429286	744
17.49100413	729
17.5077154	727
17.52442667	714
17.54113794	739
17.55784921	717
17.57456048	704
17.59127175	717
17.60798302	692
17.62469428	720
17.64140555	724
17.65811682	699
17.67482809	741
17.69153936	702
17.70825063	747
17.7249619	745
17.74167317	755
17.75838444	722
17.77509571	691
17.79180697	740
17.80851824	712
17.82522951	743
17.84194078	774
17.85865205	704
17.87536332	774
17.89207459	769
17.90878586	735
17.92549713	655
17.9422084	734
17.95891966	711
17.97563093	689
17.9923422	694
18.00905347	747
18.02576474	767
18.04247601	703
18.05918728	760
18.07589855	737
18.09260982	711
18.10932108	767
18.12603235	742
18.14274362	739
18.15945489	736
18.17616616	711
18.19287743	726
18.2095887	720
18.22629997	718
18.24301124	756
18.25972251	690
18.27643377	719
18.29314504	721
18.30985631	762
18.32656758	753
18.34327885	680
18.35999012	703
18.37670139	736
18.39341266	718
18.41012393	777
18.4268352	748
18.44354646	726
18.46025773	748
18.476969	754
18.49368027	765
18.51039154	747
18.52710281	763
18.54381408	790
18.56052535	730
18.57723662	771
18.59394789	736
18.61065915	765
18.62737042	703
18.64408169	779
18.66079296	732
18.67750423	744
18.6942155	704
18.71092677	669
18.72763804	737
18.74434931	739
18.76106057	760
18.77777184	800
18.79448311	732
18.81119438	727
18.82790565	720
18.84461692	719
18.86132819	794
18.87803946	772
18.89475073	688
18.911462	684
18.92817326	739
18.94488453	734
18.9615958	765
18.97830707	779
18.99501834	783
19.01172961	744
19.02844088	750
19.04515215	704
19.06186342	712
19.07857469	760
19.09528595	746
19.11199722	778
19.12870849	783
19.14541976	726
19.16213103	747
19.1788423	711
19.19555357	768
19.21226484	794
19.22897611	728
19.24568738	741
19.26239864	736
19.27910991	718
19.29582118	752
19.31253245	719
19.32924372	707
19.34595499	758
19.36266626	703
19.37937753	715
19.3960888	720
19.41280007	735
19.42951133	728
19.4462226	769
19.46293387	777
19.47964514	745
19.49635641	741
19.51306768	719
19.52977895	756
19.54649022	718
19.56320149	723
19.57991275	761
19.59662402	779
19.61333529	749
19.63004656	781
19.64675783	741
19.6634691	754
19.68018037	782
19.69689164	753
19.71360291	761
19.73031418	763
19.74702544	770
19.76373671	706
19.78044798	741
19.79715925	696
19.81387052	773
19.83058179	778
19.84729306	801
19.86400433	694
19.8807156	805
19.89742687	717
19.91413813	747
19.9308494	737
19.94756067	739
19.96427194	755
19.98098321	791
19.99769448	759
20.01440575	762
20.03111702	754
20.04782829	750
20.06453956	762
20.08125082	767
20.09796209	801
20.11467336	728
20.13138463	732
20.1480959	761
20.16480717	781
20.18151844	760
20.19822971	763
20.21494098	749
20.23165225	752
20.24836351	735
20.26507478	777
20.28178605	771
20.29849732	750
20.31520859	763
20.33191986	726
20.34863113	794
20.3653424	782
20.38205367	714
20.39876493	747
20.4154762	783
20.43218747	745
20.44889874	702
20.46561001	760
20.48232128	749
20.49903255	771
20.51574382	788
20.53245509	747
20.54916636	703
20.56587762	791
20.58258889	782
20.59930016	731
20.61601143	742
20.6327227	741
20.64943397	690
20.66614524	759
20.68285651	767
20.69956778	741
20.71627905	762
20.73299031	781
20.74970158	754
20.76641285	724
20.78312412	716
20.79983539	739
20.81654666	753
20.83325793	790
20.8499692	748
20.86668047	712
20.88339174	765
20.900103	739
20.91681427	745
20.93352554	769
20.95023681	787
20.96694808	801
20.98365935	804
21.00037062	759
21.01708189	773
21.03379316	672
21.05050442	736
21.06721569	718
21.08392696	752
21.10063823	743
21.1173495	775
21.13406077	720
21.15077204	767
21.16748331	712
21.18419458	792
21.20090585	719
21.21761711	709
21.23432838	757
21.25103965	743
21.26775092	750
21.28446219	727
21.30117346	728
21.31788473	724
