nm; %T
1247,000000; 0,468463
1246,000000; 0,464942
1245,000000; 0,454124
1244,000000; 0,447615
1243,000000; 0,451143
1242,000000; 0,431899
1241,000000; 0,456488
1240,000000; 0,495572
1239,000000; 0,437142
1238,000000; 0,433698
1237,000000; 0,443296
1236,000000; 0,436452
1235,000000; 0,452452
1234,000000; 0,470754
1233,000000; 0,446597
1232,000000; 0,433712
1231,000000; 0,441665
1230,000000; 0,478555
1229,000000; 0,477203
1228,000000; 0,459109
1227,000000; 0,460996
1226,000000; 0,472282
1225,000000; 0,488119
1224,000000; 0,457904
1223,000000; 0,477173
1222,000000; 0,487068
1221,000000; 0,462889
1220,000000; 0,440730
1219,000000; 0,441009
1218,000000; 0,461092
1217,000000; 0,460399
1216,000000; 0,432286
1215,000000; 0,451481
1214,000000; 0,476929
1213,000000; 0,476709
1212,000000; 0,462745
1211,000000; 0,441701
1210,000000; 0,423910
1209,000000; 0,439968
1208,000000; 0,474643
1207,000000; 0,472054
1206,000000; 0,423904
1205,000000; 0,414558
1204,000000; 0,449978
1203,000000; 0,465135
1202,000000; 0,451346
1201,000000; 0,436650
1200,000000; 0,441095
1199,000000; 0,452352
1198,000000; 0,452218
1197,000000; 0,432921
1196,000000; 0,445601
1195,000000; 0,456099
1194,000000; 0,456269
1193,000000; 0,449798
1192,000000; 0,442760
1191,000000; 0,442925
1190,000000; 0,435138
1189,000000; 0,434377
1188,000000; 0,429692
1187,000000; 0,437688
1186,000000; 0,424502
1185,000000; 0,427864
1184,000000; 0,451070
1183,000000; 0,466985
1182,000000; 0,452332
1181,000000; 0,441690
1180,000000; 0,444572
1179,000000; 0,443788
1178,000000; 0,454975
1177,000000; 0,451936
1176,000000; 0,446294
1175,000000; 0,438210
1174,000000; 0,443838
1173,000000; 0,468406
1172,000000; 0,451967
1171,000000; 0,450203
1170,000000; 0,453203
1169,000000; 0,445450
1168,000000; 0,433029
1167,000000; 0,443516
1166,000000; 0,457482
1165,000000; 0,430720
1164,000000; 0,423093
1163,000000; 0,435149
1162,000000; 0,468047
1161,000000; 0,462891
1160,000000; 0,448295
1159,000000; 0,464231
1158,000000; 0,453088
1157,000000; 0,451227
1156,000000; 0,455764
1155,000000; 0,431026
1154,000000; 0,436043
1153,000000; 0,428013
1152,000000; 0,426447
1151,000000; 0,467499
1150,000000; 0,438836
1149,000000; 0,424316
1148,000000; 0,402137
1147,000000; 0,420670
1146,000000; 0,454891
1145,000000; 0,466503
1144,000000; 0,468422
1143,000000; 0,443684
1142,000000; 0,436319
1141,000000; 0,416916
1140,000000; 0,427026
1139,000000; 0,438032
1138,000000; 0,406383
1137,000000; 0,429816
1136,000000; 0,433082
1135,000000; 0,438994
1134,000000; 0,430696
1133,000000; 0,439153
1132,000000; 0,414739
1131,000000; 0,440010
1130,000000; 0,449296
1129,000000; 0,424703
1128,000000; 0,426957
1127,000000; 0,422087
1126,000000; 0,446657
1125,000000; 0,443178
1124,000000; 0,409531
1123,000000; 0,397967
1122,000000; 0,439634
1121,000000; 0,410788
1120,000000; 0,385604
1119,000000; 0,434449
1118,000000; 0,433631
1117,000000; 0,408101
1116,000000; 0,405173
1115,000000; 0,412999
1114,000000; 0,429954
1113,000000; 0,425456
1112,000000; 0,396460
1111,000000; 0,412914
1110,000000; 0,429554
1109,000000; 0,430218
1108,000000; 0,426962
1107,000000; 0,424433
1106,000000; 0,419877
1105,000000; 0,390816
1104,000000; 0,424910
1103,000000; 0,398088
1102,000000; 0,409940
1101,000000; 0,388471
1100,000000; 0,357175
1099,000000; 0,382517
1098,000000; 0,375035
1097,000000; 0,435324
1096,000000; 0,357436
1095,000000; 0,407284
1094,000000; 0,378595
1093,000000; 0,384179
1092,000000; 0,378872
1091,000000; 0,370407
1090,000000; 0,397085
1089,000000; 0,364515
1088,000000; 0,390604
1087,000000; 0,423279
1086,000000; 0,408439
1085,000000; 0,377849
1084,000000; 0,376430
1083,000000; 0,386081
1082,000000; 0,398235
1081,000000; 0,363446
1080,000000; 0,360610
1079,000000; 0,356068
1078,000000; 0,316830
1077,000000; 0,323229
1076,000000; 0,360302
1075,000000; 0,324178
1074,000000; 0,396105
1073,000000; 0,366335
1072,000000; 0,326063
1071,000000; 0,372646
1070,000000; 0,363218
1069,000000; 0,319928
1068,000000; 0,325768
1067,000000; 0,303599
