nm; %R
1233,000000; 47,902990
1232,000000; 47,912423
1231,000000; 47,929457
1230,000000; 47,936550
1229,000000; 47,935675
1228,000000; 47,929773
1227,000000; 47,927518
1226,000000; 47,945300
1225,000000; 47,972699
1224,000000; 47,962701
1223,000000; 47,949980
1222,000000; 47,949131
1221,000000; 47,932214
1220,000000; 47,924633
1219,000000; 47,929100
1218,000000; 47,962681
1217,000000; 47,986776
1216,000000; 47,962693
1215,000000; 47,948796
1214,000000; 47,961935
1213,000000; 47,960471
1212,000000; 47,973538
1211,000000; 47,978428
1210,000000; 47,978890
1209,000000; 47,981255
1208,000000; 47,977557
1207,000000; 47,982629
1206,000000; 47,988851
1205,000000; 47,998321
1204,000000; 48,014887
1203,000000; 48,010358
1202,000000; 48,007369
1201,000000; 48,009070
1200,000000; 48,009349
1199,000000; 48,026067
1198,000000; 48,039100
1197,000000; 48,027382
1196,000000; 48,015725
1195,000000; 48,021864
1194,000000; 48,025455
1193,000000; 48,037609
1192,000000; 48,040409
1191,000000; 48,036962
1190,000000; 48,031003
1189,000000; 48,016353
1188,000000; 48,014182
1187,000000; 48,027850
1186,000000; 48,026827
1185,000000; 48,032374
1184,000000; 48,034896
1183,000000; 48,011182
1182,000000; 47,998833
1181,000000; 48,017924
1180,000000; 48,025389
1179,000000; 48,006299
1178,000000; 48,004593
1177,000000; 48,002564
1176,000000; 48,000736
1175,000000; 47,997350
1174,000000; 47,988101
1173,000000; 47,997548
1172,000000; 47,978781
1171,000000; 47,965169
1170,000000; 47,951068
1169,000000; 47,948774
1168,000000; 47,936427
1167,000000; 47,917462
1166,000000; 47,914498
1165,000000; 47,906937
1164,000000; 47,877621
1163,000000; 47,833120
1162,000000; 47,829948
1161,000000; 47,846507
1160,000000; 47,822924
1159,000000; 47,796618
1158,000000; 47,775378
1157,000000; 47,748734
1156,000000; 47,737365
1155,000000; 47,735140
1154,000000; 47,700527
1153,000000; 47,677967
1152,000000; 47,654032
1151,000000; 47,628530
1150,000000; 47,601558
1149,000000; 47,584729
1148,000000; 47,559644
1147,000000; 47,539110
1146,000000; 47,525249
1145,000000; 47,499324
1144,000000; 47,486990
1143,000000; 47,436726
1142,000000; 47,386349
1141,000000; 47,361663
1140,000000; 47,319878
1139,000000; 47,299063
1138,000000; 47,285533
1137,000000; 47,272724
1136,000000; 47,250189
1135,000000; 47,202307
1134,000000; 47,142854
1133,000000; 47,117321
1132,000000; 47,091828
1131,000000; 47,077614
1130,000000; 47,017044
1129,000000; 46,969586
1128,000000; 46,941007
1127,000000; 46,916860
1126,000000; 46,868361
1125,000000; 46,821932
1124,000000; 46,779463
1123,000000; 46,748997
1122,000000; 46,697566
1121,000000; 46,623523
1120,000000; 46,584647
1119,000000; 46,574546
1118,000000; 46,514317
1117,000000; 46,453602
1116,000000; 46,406239
1115,000000; 46,359294
1114,000000; 46,307815
1113,000000; 46,264027
1112,000000; 46,220928
1111,000000; 46,141253
1110,000000; 46,082952
1109,000000; 46,039552
1108,000000; 45,990475
