nm; %R
630,000000; 13,482714
629,000000; 13,508824
628,000000; 13,527598
627,000000; 13,557518
626,000000; 13,583556
625,000000; 13,596443
624,000000; 13,629490
623,000000; 13,636597
622,000000; 13,657869
621,000000; 13,690347
620,000000; 13,721442
619,000000; 13,739865
618,000000; 13,754254
617,000000; 13,769998
616,000000; 13,762343
615,000000; 13,796888
614,000000; 13,834154
613,000000; 13,820522
612,000000; 13,814536
611,000000; 13,813134
610,000000; 13,843415
609,000000; 13,871871
608,000000; 13,866712
607,000000; 13,882056
606,000000; 13,897266
605,000000; 13,893586
604,000000; 13,923525
603,000000; 13,906614
602,000000; 13,887113
601,000000; 13,906971
600,000000; 13,931435
599,000000; 13,962858
598,000000; 13,965863
597,000000; 13,959357
596,000000; 13,974746
595,000000; 13,967336
594,000000; 13,952111
593,000000; 13,950945
592,000000; 13,955995
591,000000; 13,950547
590,000000; 13,957369
589,000000; 13,969344
588,000000; 13,979270
587,000000; 13,984009
586,000000; 13,989121
585,000000; 13,976208
584,000000; 13,963366
583,000000; 13,987115
582,000000; 13,994586
581,000000; 13,984106
580,000000; 13,974984
579,000000; 13,972632
578,000000; 13,990277
577,000000; 13,984751
576,000000; 13,981973
575,000000; 13,992618
574,000000; 13,992133
573,000000; 14,000615
572,000000; 14,009167
571,000000; 14,011682
570,000000; 14,013756
569,000000; 14,001998
568,000000; 13,993450
567,000000; 14,012320
566,000000; 14,019283
565,000000; 14,028246
564,000000; 14,042093
563,000000; 14,058154
562,000000; 14,070748
561,000000; 14,054239
560,000000; 14,058308
559,000000; 14,070002
558,000000; 14,097485
557,000000; 14,096761
556,000000; 14,102679
555,000000; 14,106708
554,000000; 14,126473
553,000000; 14,138889
552,000000; 14,159770
551,000000; 14,173835
550,000000; 14,173953
549,000000; 14,185900
548,000000; 14,205635
547,000000; 14,210370
546,000000; 14,216681
545,000000; 14,234190
544,000000; 14,249341
543,000000; 14,255795
542,000000; 14,273794
541,000000; 14,286129
540,000000; 14,298240
539,000000; 14,314192
538,000000; 14,334009
537,000000; 14,355521
536,000000; 14,378220
535,000000; 14,395049
534,000000; 14,413852
533,000000; 14,432566
532,000000; 14,441015
531,000000; 14,479219
530,000000; 14,496194
529,000000; 14,524222
528,000000; 14,557333
527,000000; 14,568559
526,000000; 14,597204
525,000000; 14,642790
524,000000; 14,673799
523,000000; 14,697232
522,000000; 14,741256
521,000000; 14,775984
520,000000; 14,829760
519,000000; 14,867496
518,000000; 14,885084
517,000000; 14,921655
516,000000; 14,968461
515,000000; 15,015739
514,000000; 15,056851
513,000000; 15,103697
512,000000; 15,136306
511,000000; 15,188535
510,000000; 15,230023
509,000000; 15,262177
508,000000; 15,327472
507,000000; 15,379289
506,000000; 15,413690
505,000000; 15,456103
504,000000; 15,504263
503,000000; 15,536718
502,000000; 15,602357
501,000000; 15,645177
500,000000; 15,683947
499,000000; 15,729948
498,000000; 15,727665
497,000000; 15,775430
496,000000; 15,808531
495,000000; 15,840674
494,000000; 15,884685
493,000000; 15,925704
492,000000; 15,954829
491,000000; 15,969501
490,000000; 15,986622
489,000000; 15,996971
488,000000; 16,051212
487,000000; 16,044686
486,000000; 16,071905
485,000000; 16,129136
484,000000; 16,160600
483,000000; 16,169349
482,000000; 16,199564
481,000000; 16,251664
480,000000; 16,286105
479,000000; 16,317371
478,000000; 16,353029
477,000000; 16,384079
476,000000; 16,395472
475,000000; 16,431246
474,000000; 16,452972
473,000000; 16,479082
472,000000; 16,478353
471,000000; 16,539194
470,000000; 16,546176
469,000000; 16,578610
468,000000; 16,604382
467,000000; 16,581832
466,000000; 16,613373
465,000000; 16,640135
464,000000; 16,656331
463,000000; 16,670228
462,000000; 16,672225
461,000000; 16,671295
460,000000; 16,685556
459,000000; 16,707806
458,000000; 16,730490
457,000000; 16,753384
456,000000; 16,736853
455,000000; 16,763164
454,000000; 16,794887
453,000000; 16,812462
452,000000; 16,870719
451,000000; 16,897011
450,000000; 16,932775
449,000000; 16,942692
448,000000; 17,014289
447,000000; 17,051819
446,000000; 17,125554
445,000000; 17,247157
444,000000; 17,273147
443,000000; 17,420316
442,000000; 17,471547
441,000000; 17,593813
440,000000; 17,662172
439,000000; 17,736515
438,000000; 17,856833
437,000000; 17,974959
436,000000; 18,048903
435,000000; 18,139797
434,000000; 18,255751
433,000000; 18,420476
432,000000; 18,462394
431,000000; 18,555460
430,000000; 18,616862
429,000000; 18,730286
428,000000; 18,832232
427,000000; 18,889536
426,000000; 18,924350
425,000000; 18,968315
424,000000; 18,987361
423,000000; 19,032668
422,000000; 19,037140
421,000000; 19,128552
420,000000; 19,101960
419,000000; 19,094264
418,000000; 19,162770
417,000000; 19,149238
416,000000; 19,164803
415,000000; 19,191367
414,000000; 19,134078
413,000000; 19,216517
412,000000; 19,242808
411,000000; 19,230528
410,000000; 19,294654
409,000000; 19,319928
408,000000; 19,307354
407,000000; 19,436920
406,000000; 19,541540
405,000000; 19,565631
404,000000; 19,641364
403,000000; 19,754320
402,000000; 19,834129
401,000000; 19,995566
400,000000; 20,041365
399,000000; 20,189520
398,000000; 20,259425
397,000000; 20,321822
396,000000; 20,399256
395,000000; 20,471008
394,000000; 20,548740
393,000000; 20,641389
392,000000; 20,582699
391,000000; 20,578094
390,000000; 20,589794
389,000000; 20,600870
388,000000; 20,572118
387,000000; 20,572466
386,000000; 20,550514
385,000000; 20,628673
