nm; %T
1334,000000; 52,912279
1333,000000; 52,944167
1332,000000; 52,961802
1331,000000; 52,913080
1330,000000; 52,940913
1329,000000; 52,932811
1328,000000; 52,934864
1327,000000; 52,928198
1326,000000; 52,944855
1325,000000; 52,925630
1324,000000; 52,923071
1323,000000; 52,936114
1322,000000; 52,936966
1321,000000; 52,915769
1320,000000; 52,911008
1319,000000; 52,943206
1318,000000; 52,919136
1317,000000; 52,910905
1316,000000; 52,909014
1315,000000; 52,876229
1314,000000; 52,902047
1313,000000; 52,890088
1312,000000; 52,900421
1311,000000; 52,906768
1310,000000; 52,895222
1309,000000; 52,906076
1308,000000; 52,896519
1307,000000; 52,888852
1306,000000; 52,880151
1305,000000; 52,877770
1304,000000; 52,895251
1303,000000; 52,869881
1302,000000; 52,870027
1301,000000; 52,894496
1300,000000; 52,860091
1299,000000; 52,883468
1298,000000; 52,886261
1297,000000; 52,887022
1296,000000; 52,877417
1295,000000; 52,877083
1294,000000; 52,864037
1293,000000; 52,863940
1292,000000; 52,857807
1291,000000; 52,854636
1290,000000; 52,853055
1289,000000; 52,861290
1288,000000; 52,868031
1287,000000; 52,863117
1286,000000; 52,867400
1285,000000; 52,858389
1284,000000; 52,840740
1283,000000; 52,863406
1282,000000; 52,871516
1281,000000; 52,848808
1280,000000; 52,853792
1279,000000; 52,840154
1278,000000; 52,856869
1277,000000; 52,864298
1276,000000; 52,839470
1275,000000; 52,831537
1274,000000; 52,843799
1273,000000; 52,841880
1272,000000; 52,824160
1271,000000; 52,835858
1270,000000; 52,809349
1269,000000; 52,794501
1268,000000; 52,817004
1267,000000; 52,800828
1266,000000; 52,795041
1265,000000; 52,816526
1264,000000; 52,811664
1263,000000; 52,806421
1262,000000; 52,794762
1261,000000; 52,782872
1260,000000; 52,792216
1259,000000; 52,819299
1258,000000; 52,801408
1257,000000; 52,805133
1256,000000; 52,801130
1255,000000; 52,788139
1254,000000; 52,779634
1253,000000; 52,771728
1252,000000; 52,799175
1251,000000; 52,794696
1250,000000; 52,791774
1249,000000; 52,774966
1248,000000; 52,768643
1247,000000; 52,787963
1246,000000; 52,786571
1245,000000; 52,775959
1244,000000; 52,766542
1243,000000; 52,766482
1242,000000; 52,769053
1241,000000; 52,756464
1240,000000; 52,778288
1239,000000; 52,760700
1238,000000; 52,742760
