nm; %T
1334,000000; 28,734481
1333,000000; 28,757748
1332,000000; 28,761548
1331,000000; 28,726319
1330,000000; 28,755257
1329,000000; 28,799374
1328,000000; 28,840401
1327,000000; 28,813954
1326,000000; 28,849649
1325,000000; 28,877879
1324,000000; 28,857522
1323,000000; 28,889783
1322,000000; 28,932091
1321,000000; 28,880674
1320,000000; 28,913654
1319,000000; 28,969371
1318,000000; 28,955655
1317,000000; 28,990041
1316,000000; 28,996724
1315,000000; 28,998003
1314,000000; 29,005731
1313,000000; 29,059735
1312,000000; 29,040264
1311,000000; 29,035719
1310,000000; 29,053184
1309,000000; 29,093754
1308,000000; 29,131497
1307,000000; 29,153618
1306,000000; 29,114207
1305,000000; 29,125579
1304,000000; 29,126252
1303,000000; 29,165029
1302,000000; 29,204205
1301,000000; 29,231725
1300,000000; 29,215441
1299,000000; 29,177787
1298,000000; 29,235986
1297,000000; 29,239891
1296,000000; 29,261981
1295,000000; 29,282018
1294,000000; 29,280804
1293,000000; 29,283048
1292,000000; 29,337737
1291,000000; 29,348663
1290,000000; 29,340587
1289,000000; 29,358055
1288,000000; 29,374138
1287,000000; 29,406992
1286,000000; 29,419581
1285,000000; 29,404105
1284,000000; 29,405174
1283,000000; 29,436495
1282,000000; 29,439570
1281,000000; 29,467769
1280,000000; 29,494620
1279,000000; 29,488403
1278,000000; 29,515272
1277,000000; 29,549054
1276,000000; 29,530554
1275,000000; 29,518080
1274,000000; 29,535348
1273,000000; 29,591238
1272,000000; 29,607149
1271,000000; 29,623141
1270,000000; 29,618576
1269,000000; 29,644330
1268,000000; 29,663729
1267,000000; 29,656050
1266,000000; 29,650335
1265,000000; 29,662841
1264,000000; 29,665948
1263,000000; 29,704340
1262,000000; 29,745270
1261,000000; 29,718256
1260,000000; 29,733416
1259,000000; 29,728467
1258,000000; 29,779640
1257,000000; 29,794430
1256,000000; 29,797463
1255,000000; 29,827128
1254,000000; 29,822477
1253,000000; 29,831606
1252,000000; 29,858155
1251,000000; 29,854843
1250,000000; 29,858781
1249,000000; 29,856396
1248,000000; 29,887673
1247,000000; 29,907667
1246,000000; 29,914101
1245,000000; 29,937880
1244,000000; 29,950312
1243,000000; 29,955630
1242,000000; 29,977158
1241,000000; 29,991831
1240,000000; 29,989360
1239,000000; 30,023933
1238,000000; 30,031388
1237,000000; 30,041847
1236,000000; 30,064092
1235,000000; 30,093781
1234,000000; 30,094483
1233,000000; 30,109625
1232,000000; 30,137945
1231,000000; 30,149838
1230,000000; 30,152975
1229,000000; 30,160212
1228,000000; 30,177464
1227,000000; 30,168268
1226,000000; 30,171990
1225,000000; 30,214660
1224,000000; 30,240183
1223,000000; 30,244970
1222,000000; 30,258448
1221,000000; 30,285691
1220,000000; 30,300929
1219,000000; 30,297753
1218,000000; 30,329701
1217,000000; 30,351963
1216,000000; 30,346119
1215,000000; 30,365552
1214,000000; 30,367692
1213,000000; 30,364284
1212,000000; 30,393146
1211,000000; 30,424289
1210,000000; 30,412823
1209,000000; 30,420691
1208,000000; 30,455299
1207,000000; 30,469355
1206,000000; 30,471924
1205,000000; 30,475745
1204,000000; 30,499047
1203,000000; 30,533530
1202,000000; 30,552480
1201,000000; 30,562079
1200,000000; 30,574391
1199,000000; 30,599325
1198,000000; 30,617857
1197,000000; 30,628241
1196,000000; 30,634362
1195,000000; 30,653105
1194,000000; 30,674655
1193,000000; 30,689181
1192,000000; 30,715648
1191,000000; 30,706263
1190,000000; 30,709115
1189,000000; 30,745684
1188,000000; 30,746553
1187,000000; 30,743827
1186,000000; 30,764792
1185,000000; 30,760540
1184,000000; 30,765443
1183,000000; 30,775205
1182,000000; 30,753240
1181,000000; 30,764943
1180,000000; 30,770217
1179,000000; 30,765301
1178,000000; 30,737483
1177,000000; 30,685228
1176,000000; 30,654058
1175,000000; 30,630481
1174,000000; 30,605859
1173,000000; 30,549887
1172,000000; 30,497112
1171,000000; 30,467236
1170,000000; 30,435085
1169,000000; 30,377889
1168,000000; 30,319582
1167,000000; 30,257269
1166,000000; 30,203220
1165,000000; 30,176883
1164,000000; 30,119474
1163,000000; 30,041855
1162,000000; 29,991981
1161,000000; 29,916531
1160,000000; 29,855342
1159,000000; 29,789555
1158,000000; 29,735156
1157,000000; 29,671916
1156,000000; 29,600531
1155,000000; 29,529037
1154,000000; 29,476281
1153,000000; 29,389109
1152,000000; 29,326835
1151,000000; 29,293827
1150,000000; 29,235500
1149,000000; 29,153716
1148,000000; 29,088264
1147,000000; 28,997091
1146,000000; 28,932423
1145,000000; 28,875297
1144,000000; 28,797888
1143,000000; 28,717864
1142,000000; 28,622391
1141,000000; 28,581550
1140,000000; 28,511215
1139,000000; 28,418733
1138,000000; 28,343600
1137,000000; 28,268535
1136,000000; 28,213482
1135,000000; 28,123429
1134,000000; 28,049339
1133,000000; 27,979440
1132,000000; 27,903101
1131,000000; 27,834103
1130,000000; 27,750319
1129,000000; 27,652030
