nm; %R
1461,000000; 30,071498
1460,000000; 30,051837
1459,000000; 30,092292
1458,000000; 30,101379
1457,000000; 30,112724
1456,000000; 30,146669
1455,000000; 30,155890
1454,000000; 30,160992
1453,000000; 30,190283
1452,000000; 30,241524
1451,000000; 30,221864
1450,000000; 30,228492
1449,000000; 30,272220
1448,000000; 30,277168
1447,000000; 30,284147
1446,000000; 30,292428
1445,000000; 30,300802
1444,000000; 30,351761
1443,000000; 30,345761
1442,000000; 30,349952
1441,000000; 30,357580
1440,000000; 30,364243
1439,000000; 30,357448
1438,000000; 30,352193
1437,000000; 30,381761
1436,000000; 30,375726
1435,000000; 30,407677
1434,000000; 30,478073
1433,000000; 30,504410
1432,000000; 30,494138
1431,000000; 30,492675
1430,000000; 30,506600
1429,000000; 30,519564
1428,000000; 30,524996
1427,000000; 30,536134
1426,000000; 30,540551
1425,000000; 30,540634
1424,000000; 30,571632
1423,000000; 30,577299
1422,000000; 30,647852
1421,000000; 30,677974
1420,000000; 30,655361
1419,000000; 30,625052
1418,000000; 30,669939
1417,000000; 30,662799
1416,000000; 30,696391
1415,000000; 30,722111
1414,000000; 30,754712
1413,000000; 30,726080
1412,000000; 30,736074
1411,000000; 30,740024
1410,000000; 30,753264
1409,000000; 30,731370
1408,000000; 30,793043
1407,000000; 30,847008
1406,000000; 30,843089
1405,000000; 30,855185
1404,000000; 30,856134
1403,000000; 30,881815
1402,000000; 30,909549
1401,000000; 30,888184
1400,000000; 30,845205
1399,000000; 30,884936
1398,000000; 30,966202
1397,000000; 31,002139
1396,000000; 30,970236
1395,000000; 31,005622
1394,000000; 31,045444
1393,000000; 31,073970
1392,000000; 31,071013
1391,000000; 31,073720
1390,000000; 31,089779
1389,000000; 31,069181
1388,000000; 31,108148
1387,000000; 31,125477
1386,000000; 31,076489
1385,000000; 31,103578
1384,000000; 31,188559
1383,000000; 31,169105
1382,000000; 31,195306
1381,000000; 31,181929
1380,000000; 31,234261
1379,000000; 31,264554
1378,000000; 31,201883
1377,000000; 31,264379
1376,000000; 31,315355
1375,000000; 31,325909
1374,000000; 31,306526
1373,000000; 31,308957
1372,000000; 31,299935
1371,000000; 31,326666
1370,000000; 31,352325
1369,000000; 31,373663
1368,000000; 31,344847
1367,000000; 31,340347
1366,000000; 31,381421
1365,000000; 31,412284
1364,000000; 31,394973
1363,000000; 31,442886
1362,000000; 31,479805
1361,000000; 31,505609
1360,000000; 31,509774
1359,000000; 31,595665
1358,000000; 31,583032
1357,000000; 31,549145
1356,000000; 31,597564
1355,000000; 31,550979
1354,000000; 31,588758
1353,000000; 31,513190
1352,000000; 31,555227
1351,000000; 31,630281
1350,000000; 31,608648
1349,000000; 31,576146
1348,000000; 31,577358
1347,000000; 31,661249
1346,000000; 31,663676
1345,000000; 31,647141
1344,000000; 31,656403
1343,000000; 31,681193
1342,000000; 31,680516
1341,000000; 31,681115
1340,000000; 31,679437
1339,000000; 31,717879
1338,000000; 31,719204
1337,000000; 31,750887
1336,000000; 31,752083
1335,000000; 31,760013
1334,000000; 31,749692
1333,000000; 31,799968
1332,000000; 31,816748
1331,000000; 31,766704
1330,000000; 31,832958
1329,000000; 31,851427
1328,000000; 31,870951
1327,000000; 31,897799
1326,000000; 31,885898
1325,000000; 31,940087
1324,000000; 31,887995
1323,000000; 31,907330
1322,000000; 31,947697
1321,000000; 31,952790
1320,000000; 32,006941
1319,000000; 31,974734
1318,000000; 31,976543
1317,000000; 32,008792
1316,000000; 32,022033
1315,000000; 32,033718
1314,000000; 32,025662
1313,000000; 32,086316
1312,000000; 32,026846
1311,000000; 32,056024
1310,000000; 32,046654
1309,000000; 32,119401
1308,000000; 32,113819
1307,000000; 32,114933
1306,000000; 32,107571
1305,000000; 32,134786
1304,000000; 32,135462
1303,000000; 32,132978
1302,000000; 32,124878
1301,000000; 32,183403
1300,000000; 32,178942
1299,000000; 32,145528
1298,000000; 32,258567
1297,000000; 32,213842
1296,000000; 32,205913
1295,000000; 32,233460
1294,000000; 32,252414
1293,000000; 32,250291
1292,000000; 32,271212
1291,000000; 32,248441
1290,000000; 32,307909
1289,000000; 32,306218
1288,000000; 32,315957
1287,000000; 32,333517
1286,000000; 32,337876
1285,000000; 32,358546
1284,000000; 32,354001
1283,000000; 32,371704
1282,000000; 32,358959
1281,000000; 32,394084
1280,000000; 32,402305
1279,000000; 32,397985
1278,000000; 32,415874
1277,000000; 32,424873
1276,000000; 32,414505
1275,000000; 32,467387
1274,000000; 32,450695
1273,000000; 32,449148
1272,000000; 32,481837
1271,000000; 32,529317
1270,000000; 32,511243
1269,000000; 32,511080
1268,000000; 32,536466
1267,000000; 32,497152
1266,000000; 32,519265
1265,000000; 32,557612
1264,000000; 32,541184
1263,000000; 32,530055
1262,000000; 32,591256
1261,000000; 32,591659
1260,000000; 32,604109
1259,000000; 32,594719
1258,000000; 32,561213
1257,000000; 32,601698
1256,000000; 32,647173
1255,000000; 32,651076
1254,000000; 32,646789
1253,000000; 32,652128
1252,000000; 32,670526
1251,000000; 32,664888
1250,000000; 32,669266
1249,000000; 32,658964
1248,000000; 32,696726
1247,000000; 32,673073
1246,000000; 32,669417
1245,000000; 32,698335
1244,000000; 32,707787
1243,000000; 32,721020
1242,000000; 32,730335
1241,000000; 32,733392
1240,000000; 32,736393
1239,000000; 32,758019
1238,000000; 32,766229
1237,000000; 32,757256
1236,000000; 32,787724
1235,000000; 32,818552
1234,000000; 32,808520
1233,000000; 32,807898
1232,000000; 32,780926
1231,000000; 32,824093
1230,000000; 32,825281
1229,000000; 32,794791
1228,000000; 32,811484
1227,000000; 32,839060
1226,000000; 32,826069
1225,000000; 32,840204
1224,000000; 32,861566
1223,000000; 32,849921
1222,000000; 32,841340
1221,000000; 32,859199
1220,000000; 32,886037
1219,000000; 32,879321
1218,000000; 32,871494
1217,000000; 32,872854
1216,000000; 32,865339
1215,000000; 32,863370
1214,000000; 32,876451
1213,000000; 32,864998
1212,000000; 32,880866
1211,000000; 32,914738
1210,000000; 32,907198
1209,000000; 32,896484
1208,000000; 32,926478
1207,000000; 32,926506
1206,000000; 32,907334
1205,000000; 32,910071
1204,000000; 32,907660
1203,000000; 32,916025
1202,000000; 32,927442
1201,000000; 32,901604
1200,000000; 32,892777
1199,000000; 32,896000
1198,000000; 32,910293
1197,000000; 32,919529
1196,000000; 32,921706
1195,000000; 32,911324
1194,000000; 32,874857
1193,000000; 32,876775
1192,000000; 32,899914
1191,000000; 32,874261
1190,000000; 32,854664
1189,000000; 32,845308
1188,000000; 32,832020
1187,000000; 32,826512
1186,000000; 32,833569
1185,000000; 32,812921
1184,000000; 32,773796
1183,000000; 32,741788
1182,000000; 32,691909
1181,000000; 32,668941
1180,000000; 32,644186
1179,000000; 32,599703
1178,000000; 32,544483
1177,000000; 32,470433
1176,000000; 32,377517
1175,000000; 32,313806
1174,000000; 32,267319
1173,000000; 32,185306
1172,000000; 32,069155
1171,000000; 31,966294
1170,000000; 31,879767
1169,000000; 31,776786
1168,000000; 31,674327
1167,000000; 31,551182
1166,000000; 31,459208
1165,000000; 31,387073
1164,000000; 31,246560
1163,000000; 31,101544
1162,000000; 31,010824
1161,000000; 30,904997
1160,000000; 30,776983
1159,000000; 30,652874
1158,000000; 30,553585
1157,000000; 30,408936
1156,000000; 30,282576
1155,000000; 30,185571
1154,000000; 30,042376
1153,000000; 29,915840
1152,000000; 29,788449
1151,000000; 29,673823
1150,000000; 29,562563
1149,000000; 29,439882
1148,000000; 29,284261
1147,000000; 29,153904
1146,000000; 29,048599
1145,000000; 28,939098
1144,000000; 28,787426
1143,000000; 28,662852
1142,000000; 28,507895
1141,000000; 28,401144
1140,000000; 28,285651
1139,000000; 28,156585
1138,000000; 28,020695
1137,000000; 27,880760
1136,000000; 27,784185
1135,000000; 27,660857
1134,000000; 27,527646
1133,000000; 27,361960
1132,000000; 27,272223
1131,000000; 27,127340
1130,000000; 27,023720
1129,000000; 26,886387
1128,000000; 26,738933
1127,000000; 26,596193
1126,000000; 26,492093
1125,000000; 26,374046
1124,000000; 26,207618
1123,000000; 26,083894
1122,000000; 25,969463
1121,000000; 25,842852
1120,000000; 25,695663
1119,000000; 25,579927
1118,000000; 25,429361
1117,000000; 25,332678
1116,000000; 25,207082
1115,000000; 25,049518
1114,000000; 24,903961
1113,000000; 24,803842
1112,000000; 24,656352
1111,000000; 24,507990
1110,000000; 24,400817
1109,000000; 24,269334
1108,000000; 24,131238
1107,000000; 24,010499
1106,000000; 23,896355
1105,000000; 23,763982
1104,000000; 23,610488
1103,000000; 23,483509
1102,000000; 23,385446
1101,000000; 23,233596
1100,000000; 23,117783
1099,000000; 22,985647
1098,000000; 22,868902
1097,000000; 22,728572
1096,000000; 22,619336
1095,000000; 22,501568
1094,000000; 22,378946
1093,000000; 22,221023
1092,000000; 22,098796
1091,000000; 21,958596
1090,000000; 21,825757
1089,000000; 21,647661
1088,000000; 21,521860
1087,000000; 21,429230
1086,000000; 21,302114
1085,000000; 21,193619
1084,000000; 21,026385
1083,000000; 20,868643
1082,000000; 20,759732
1081,000000; 20,610641
1080,000000; 20,490584
1079,000000; 20,399343
1078,000000; 20,225099
1077,000000; 20,106825
1076,000000; 19,988163
1075,000000; 19,831399
1074,000000; 19,693948
1073,000000; 19,539704
1072,000000; 19,382866
1071,000000; 19,242435
1070,000000; 19,150448
1069,000000; 18,999528
1068,000000; 18,840919
1067,000000; 18,713860
1066,000000; 18,532941
1065,000000; 18,349238
1064,000000; 18,230877
1063,000000; 18,112843
1062,000000; 17,936520
1061,000000; 17,762624
1060,000000; 17,598221
1059,000000; 17,444795
1058,000000; 17,256416
1057,000000; 17,119969
1056,000000; 16,958049
1055,000000; 16,816775
1054,000000; 16,585918
1053,000000; 16,440951
1052,000000; 16,289713
1051,000000; 16,123197
1050,000000; 15,944186
1049,000000; 15,845869
1048,000000; 15,645893
1047,000000; 15,493761
1046,000000; 15,292178
1045,000000; 15,220289
1044,000000; 15,028950
1043,000000; 14,872387
1042,000000; 14,770698
1041,000000; 14,618509
1040,000000; 14,522089
1039,000000; 14,424744
1038,000000; 14,146715
1037,000000; 14,114291
1036,000000; 14,018639
1035,000000; 13,885134
1034,000000; 13,746746
1033,000000; 13,656250
1032,000000; 13,562931
1031,000000; 13,357818
1030,000000; 13,372474
1029,000000; 13,223163
1028,000000; 13,138265
1027,000000; 13,044838
1026,000000; 13,018451
1025,000000; 12,943249
1024,000000; 12,863828
1023,000000; 12,783580
1022,000000; 12,728912
1021,000000; 12,681216
1020,000000; 12,636140
1019,000000; 12,556989
1018,000000; 12,477924
1017,000000; 12,409407
1016,000000; 12,410502
1015,000000; 12,362654
1014,000000; 12,332513
1013,000000; 12,300345
1012,000000; 12,283923
1011,000000; 12,157663
1010,000000; 12,163945
1009,000000; 12,150070
1008,000000; 12,121292
1007,000000; 12,073999
1006,000000; 12,057978
1005,000000; 12,076835
1004,000000; 12,051611
1003,000000; 11,986696
1002,000000; 12,000798
1001,000000; 11,956215
1000,000000; 11,942002
999,000000; 11,945182
998,000000; 11,951262
997,000000; 11,933295
996,000000; 11,943704
995,000000; 11,945137
994,000000; 11,944046
993,000000; 11,906664
992,000000; 11,894184
991,000000; 11,856398
990,000000; 11,878714
989,000000; 11,917727
988,000000; 11,888673
987,000000; 11,954724
986,000000; 11,917437
985,000000; 11,934917
984,000000; 11,970407
983,000000; 12,014806
982,000000; 11,952867
981,000000; 11,904646
980,000000; 11,916520
979,000000; 11,933461
978,000000; 11,957537
977,000000; 11,905584
976,000000; 11,961833
975,000000; 11,977517
974,000000; 12,021662
973,000000; 12,027852
972,000000; 12,020594
971,000000; 12,038320
970,000000; 12,016378
969,000000; 12,011614
968,000000; 12,039888
967,000000; 12,017863
966,000000; 12,048095
965,000000; 12,049241
964,000000; 12,079316
963,000000; 12,135033
962,000000; 12,100003
961,000000; 12,097037
960,000000; 12,140762
959,000000; 12,092520
958,000000; 12,055499
957,000000; 12,154252
956,000000; 12,213564
955,000000; 12,192112
954,000000; 12,128453
953,000000; 12,130711
952,000000; 12,181343
951,000000; 12,208076
950,000000; 12,206885
949,000000; 12,225230
948,000000; 12,225265
947,000000; 12,208811
946,000000; 12,240121
945,000000; 12,253726
944,000000; 12,225972
943,000000; 12,219473
942,000000; 12,228014
941,000000; 12,249982
940,000000; 12,262726
939,000000; 12,281389
938,000000; 12,284820
937,000000; 12,328928
936,000000; 12,309988
935,000000; 12,266988
934,000000; 12,316283
933,000000; 12,373143
932,000000; 12,338313
931,000000; 12,332545
930,000000; 12,358439
929,000000; 12,345742
928,000000; 12,357589
927,000000; 12,429465
926,000000; 12,349684
925,000000; 12,390806
924,000000; 12,480069
923,000000; 12,464341
922,000000; 12,417672
921,000000; 12,343775
920,000000; 12,334009
919,000000; 12,370956
918,000000; 12,429225
917,000000; 12,496106
916,000000; 12,465071
915,000000; 12,381520
914,000000; 12,406902
913,000000; 12,539050
912,000000; 12,627894
911,000000; 12,528136
910,000000; 12,482397
909,000000; 12,507519
908,000000; 12,426237
907,000000; 12,398507
906,000000; 12,444071
905,000000; 12,591100
904,000000; 12,647591
903,000000; 12,512983
902,000000; 12,478623
901,000000; 12,578609
900,000000; 12,461850
899,000000; 12,315887
898,000000; 12,414777
897,000000; 12,503879
896,000000; 12,472489
895,000000; 12,631127
894,000000; 12,687930
893,000000; 12,624666
892,000000; 12,634496
891,000000; 12,523001
890,000000; 12,519293
889,000000; 12,587919
888,000000; 12,550378
887,000000; 12,591877
886,000000; 12,659064
885,000000; 12,642119
884,000000; 12,569080
883,000000; 12,626410
882,000000; 12,788064
881,000000; 12,660286
880,000000; 12,602392
879,000000; 12,830006
878,000000; 12,698074
877,000000; 12,665288
876,000000; 12,835119
875,000000; 12,756918
874,000000; 12,740484
873,000000; 12,767693
872,000000; 12,820868
871,000000; 12,859143
870,000000; 12,797759
869,000000; 12,528314
868,000000; 12,353884
867,000000; 12,653233
866,000000; 12,634263
865,000000; 12,654300
864,000000; 12,948083
863,000000; 12,930426
862,000000; 13,150645
861,000000; 12,887757
860,000000; 12,282072
859,000000; 12,730536
858,000000; 12,884062
857,000000; 12,563788
856,000000; 12,924684
855,000000; 12,627888
854,000000; 12,414605
853,000000; 12,380780
852,000000; 12,443674
851,000000; 12,729016
850,000000; 12,764744
849,000000; 12,879397
848,000000; 12,866619
847,000000; 12,656405
846,000000; 12,910169
845,000000; 12,609768
844,000000; 12,662821
843,000000; 12,723716
842,000000; 12,946418
841,000000; 12,876720
840,000000; 12,632780
839,000000; 12,891871
838,000000; 12,920431
837,000000; 12,947805
836,000000; 13,075610
835,000000; 12,832908
834,000000; 13,061398
833,000000; 12,930169
832,000000; 12,899330
831,000000; 12,932601
830,000000; 12,800272
829,000000; 12,916862
828,000000; 12,905291
827,000000; 12,907002
826,000000; 13,050402
825,000000; 13,012687
824,000000; 13,041874
823,000000; 12,929098
822,000000; 12,966040
821,000000; 13,043740
820,000000; 12,947853
819,000000; 12,961930
818,000000; 12,983683
817,000000; 12,953855
816,000000; 13,022105
815,000000; 12,920527
814,000000; 13,053432
813,000000; 13,091322
812,000000; 13,099811
811,000000; 13,132845
810,000000; 13,037937
809,000000; 13,028290
808,000000; 13,109909
807,000000; 13,018307
806,000000; 13,082316
805,000000; 13,053835
804,000000; 13,153696
803,000000; 13,027119
802,000000; 13,118187
801,000000; 13,179438
800,000000; 13,171402
799,000000; 13,223583
798,000000; 13,182972
797,000000; 13,237445
796,000000; 13,385386
795,000000; 13,271191
794,000000; 13,231756
793,000000; 13,324124
792,000000; 13,237633
791,000000; 13,264182
790,000000; 13,307102
789,000000; 13,330584
788,000000; 13,367588
787,000000; 13,280996
786,000000; 13,278423
785,000000; 13,482259
784,000000; 13,368611
783,000000; 13,461612
782,000000; 13,374871
781,000000; 13,440157
780,000000; 13,471846
779,000000; 13,471249
778,000000; 13,530224
777,000000; 13,502609
776,000000; 13,515135
775,000000; 13,432728
774,000000; 13,505326
773,000000; 13,497004
772,000000; 13,522817
771,000000; 13,572963
770,000000; 13,650431
769,000000; 13,616908
768,000000; 13,704886
767,000000; 13,660344
766,000000; 13,575433
765,000000; 13,669228
764,000000; 13,726936
763,000000; 13,748683
762,000000; 13,655292
761,000000; 13,769014
760,000000; 13,740561
759,000000; 13,765485
758,000000; 13,755318
757,000000; 13,850707
756,000000; 13,767679
755,000000; 13,824771
754,000000; 13,907433
753,000000; 13,821458
752,000000; 13,849184
751,000000; 13,927698
750,000000; 13,869066
749,000000; 13,972853
748,000000; 13,954512
747,000000; 13,978099
746,000000; 13,952461
745,000000; 14,018887
744,000000; 14,041184
743,000000; 13,995438
742,000000; 14,079672
741,000000; 14,049277
740,000000; 14,041099
739,000000; 14,056132
738,000000; 14,130481
737,000000; 14,109094
736,000000; 14,103177
735,000000; 14,094351
734,000000; 14,141293
733,000000; 14,177001
732,000000; 14,181210
731,000000; 14,186382
730,000000; 14,147263
729,000000; 14,155773
728,000000; 14,095179
727,000000; 14,180290
726,000000; 14,228125
725,000000; 14,212137
724,000000; 14,229430
723,000000; 14,247594
722,000000; 14,274825
721,000000; 14,271022
720,000000; 14,218280
719,000000; 14,294667
718,000000; 14,248076
717,000000; 14,307277
716,000000; 14,256313
715,000000; 14,362112
714,000000; 14,398227
713,000000; 14,339880
712,000000; 14,390086
711,000000; 14,418295
710,000000; 14,381979
709,000000; 14,396610
708,000000; 14,418975
707,000000; 14,429933
706,000000; 14,457923
705,000000; 14,404933
704,000000; 14,445245
703,000000; 14,444047
702,000000; 14,433201
701,000000; 14,467783
700,000000; 14,514864
699,000000; 14,535468
698,000000; 14,476540
697,000000; 14,495692
696,000000; 14,531411
695,000000; 14,502050
694,000000; 14,529360
693,000000; 14,500259
692,000000; 14,529387
691,000000; 14,559937
690,000000; 14,532287
689,000000; 14,594929
688,000000; 14,551013
687,000000; 14,598283
686,000000; 14,577821
685,000000; 14,593189
684,000000; 14,604223
683,000000; 14,622183
682,000000; 14,629385
681,000000; 14,651695
680,000000; 14,675063
679,000000; 14,649840
678,000000; 14,651049
677,000000; 14,687052
676,000000; 14,673997
675,000000; 14,698920
674,000000; 14,689179
673,000000; 14,695027
672,000000; 14,737394
671,000000; 14,726552
670,000000; 14,705943
669,000000; 14,706865
668,000000; 14,745789
667,000000; 14,727144
666,000000; 14,734675
665,000000; 14,760709
664,000000; 14,786500
663,000000; 14,785080
662,000000; 14,805265
661,000000; 14,789278
660,000000; 14,749900
659,000000; 14,780679
658,000000; 14,802521
657,000000; 14,850647
656,000000; 14,822022
655,000000; 14,830774
654,000000; 14,851112
653,000000; 14,858036
652,000000; 14,848716
651,000000; 14,887370
650,000000; 14,849806
649,000000; 14,839455
648,000000; 14,896888
647,000000; 14,908429
646,000000; 14,914878
645,000000; 14,914368
644,000000; 14,923365
643,000000; 14,915160
642,000000; 14,912189
641,000000; 14,920851
640,000000; 14,954798
639,000000; 14,973497
638,000000; 14,970857
637,000000; 14,975531
636,000000; 15,002544
635,000000; 15,008148
634,000000; 14,999272
633,000000; 15,013169
632,000000; 15,034728
631,000000; 15,038822
630,000000; 15,056399
629,000000; 15,060959
628,000000; 15,062093
627,000000; 15,079445
626,000000; 15,084343
625,000000; 15,095102
624,000000; 15,096882
623,000000; 15,111798
622,000000; 15,119969
621,000000; 15,143614
620,000000; 15,139440
619,000000; 15,139002
618,000000; 15,154530
617,000000; 15,174985
616,000000; 15,176071
615,000000; 15,165518
614,000000; 15,188360
613,000000; 15,204532
612,000000; 15,208526
611,000000; 15,239727
610,000000; 15,256562
609,000000; 15,278483
608,000000; 15,252662
607,000000; 15,264071
606,000000; 15,282519
605,000000; 15,284422
604,000000; 15,319324
603,000000; 15,339222
602,000000; 15,327713
601,000000; 15,325686
600,000000; 15,342482
599,000000; 15,356718
598,000000; 15,360746
597,000000; 15,378684
596,000000; 15,394340
595,000000; 15,408654
594,000000; 15,424444
593,000000; 15,443088
592,000000; 15,449518
591,000000; 15,457940
590,000000; 15,478517
589,000000; 15,500387
588,000000; 15,513295
587,000000; 15,524153
586,000000; 15,554815
585,000000; 15,564119
584,000000; 15,560596
583,000000; 15,584746
582,000000; 15,602826
581,000000; 15,585280
580,000000; 15,590268
579,000000; 15,633597
578,000000; 15,659104
577,000000; 15,679546
576,000000; 15,684519
575,000000; 15,680013
574,000000; 15,695126
573,000000; 15,717241
572,000000; 15,750483
571,000000; 15,756828
570,000000; 15,771529
569,000000; 15,794400
568,000000; 15,816472
567,000000; 15,832434
566,000000; 15,853551
565,000000; 15,883635
564,000000; 15,880536
563,000000; 15,899545
562,000000; 15,932218
561,000000; 15,931088
560,000000; 15,940504
559,000000; 15,972709
558,000000; 16,011562
557,000000; 16,026673
556,000000; 16,019441
555,000000; 16,028992
554,000000; 16,073420
553,000000; 16,091612
552,000000; 16,096485
551,000000; 16,141353
550,000000; 16,177422
549,000000; 16,170895
548,000000; 16,194349
547,000000; 16,223517
546,000000; 16,233172
545,000000; 16,234508
544,000000; 16,262574
543,000000; 16,279006
542,000000; 16,313120
541,000000; 16,339274
540,000000; 16,332136
539,000000; 16,361943
538,000000; 16,384366
537,000000; 16,418352
536,000000; 16,441217
535,000000; 16,449566
534,000000; 16,458655
533,000000; 16,478953
532,000000; 16,498950
531,000000; 16,531501
530,000000; 16,564344
529,000000; 16,584917
528,000000; 16,592564
527,000000; 16,618702
526,000000; 16,623681
525,000000; 16,652414
524,000000; 16,680947
523,000000; 16,694557
522,000000; 16,743814
521,000000; 16,752463
520,000000; 16,769388
519,000000; 16,778203
518,000000; 16,812369
517,000000; 16,837285
516,000000; 16,867910
515,000000; 16,899745
514,000000; 16,926669
513,000000; 16,943430
512,000000; 16,973747
511,000000; 17,017061
510,000000; 17,052138
509,000000; 17,070586
508,000000; 17,113028
507,000000; 17,145249
506,000000; 17,162610
505,000000; 17,201862
504,000000; 17,247580
503,000000; 17,255907
502,000000; 17,301583
501,000000; 17,367456
500,000000; 17,378857
499,000000; 17,424446
498,000000; 17,464175
497,000000; 17,496147
496,000000; 17,533478
495,000000; 17,587376
494,000000; 17,623811
493,000000; 17,673884
492,000000; 17,709068
491,000000; 17,726979
490,000000; 17,753799
489,000000; 17,809412
488,000000; 17,841767
487,000000; 17,886971
486,000000; 17,936504
485,000000; 17,962894
484,000000; 17,998064
483,000000; 18,017819
482,000000; 18,045192
481,000000; 18,093558
480,000000; 18,133243
479,000000; 18,168781
478,000000; 18,235598
477,000000; 18,289774
476,000000; 18,319311
475,000000; 18,366848
474,000000; 18,423836
473,000000; 18,448761
472,000000; 18,491740
471,000000; 18,542377
470,000000; 18,573820
469,000000; 18,635714
468,000000; 18,714127
467,000000; 18,724092
466,000000; 18,787279
465,000000; 18,813219
464,000000; 18,901039
463,000000; 18,957920
462,000000; 18,995394
461,000000; 19,040081
460,000000; 19,073088
459,000000; 19,129991
458,000000; 19,198954
457,000000; 19,254677
456,000000; 19,323023
455,000000; 19,357961
454,000000; 19,355810
453,000000; 19,481607
452,000000; 19,483062
451,000000; 19,540028
450,000000; 19,578652
449,000000; 19,644360
448,000000; 19,666620
447,000000; 19,737118
446,000000; 19,761573
445,000000; 19,825795
444,000000; 19,849391
443,000000; 19,932699
442,000000; 20,020325
441,000000; 20,020184
440,000000; 20,113582
439,000000; 20,127339
438,000000; 20,234735
437,000000; 20,253850
436,000000; 20,300219
435,000000; 20,344033
434,000000; 20,427052
433,000000; 20,495828
432,000000; 20,560705
431,000000; 20,562174
430,000000; 20,627981
429,000000; 20,731257
428,000000; 20,827018
427,000000; 20,893864
426,000000; 20,903405
425,000000; 21,004035
424,000000; 21,020076
423,000000; 21,118178
422,000000; 21,193053
421,000000; 21,266348
420,000000; 21,342940
419,000000; 21,435466
418,000000; 21,469746
417,000000; 21,556243
416,000000; 21,634478
415,000000; 21,686293
414,000000; 21,777716
413,000000; 21,841806
412,000000; 21,937918
411,000000; 22,004824
410,000000; 22,075665
409,000000; 22,183660
408,000000; 22,220375
407,000000; 22,339102
406,000000; 22,432307
405,000000; 22,533743
404,000000; 22,573388
403,000000; 22,643370
402,000000; 22,672777
401,000000; 22,791231
400,000000; 22,865522
399,000000; 22,986605
398,000000; 23,080485
397,000000; 23,153621
396,000000; 23,255504
395,000000; 23,361662
394,000000; 23,414740
393,000000; 23,555114
392,000000; 23,697958
391,000000; 23,726805
390,000000; 23,852442
389,000000; 23,963037
388,000000; 24,156204
387,000000; 24,189571
386,000000; 24,349400
385,000000; 24,563045
