nm; %R
914,000000; 0,226328
913,000000; 0,314602
912,000000; 0,340468
911,000000; 0,227818
910,000000; 0,155129
909,000000; 0,168447
908,000000; 0,227844
907,000000; 0,113655
906,000000; 0,114194
905,000000; 0,228020
904,000000; 0,265213
903,000000; 0,347933
902,000000; 0,349487
901,000000; 0,377307
900,000000; 0,435651
899,000000; 0,358885
898,000000; 0,248586
897,000000; 0,314440
896,000000; 0,213457
895,000000; 0,221555
894,000000; 0,293115
893,000000; 0,280155
892,000000; 0,390288
891,000000; 0,324056
890,000000; 0,362914
889,000000; 0,312627
888,000000; 0,171841
887,000000; 0,206036
886,000000; 0,427402
885,000000; 0,362829
884,000000; 0,184222
883,000000; 0,331070
882,000000; 0,311611
881,000000; 0,108443
880,000000; 0,337792
879,000000; 0,365319
878,000000; 0,173580
877,000000; 0,232601
876,000000; 0,238209
875,000000; 0,365143
874,000000; 0,305683
873,000000; 0,391133
872,000000; 0,565038
871,000000; 0,424775
870,000000; 0,461916
869,000000; 0,198640
868,000000; 0,172597
867,000000; 0,426003
866,000000; 0,348315
865,000000; 0,439136
864,000000; 0,214076
863,000000; 0,221172
862,000000; 0,525938
861,000000; 0,395227
860,000000; 0,007291
859,000000; 0,307223
858,000000; -0,124077
857,000000; -0,410009
856,000000; -0,033494
855,000000; 0,027068
854,000000; 0,135076
853,000000; -0,143073
852,000000; 0,033717
851,000000; 0,042614
850,000000; 0,033501
849,000000; 0,259435
848,000000; 0,156405
847,000000; 0,179789
846,000000; 0,348482
845,000000; 0,149296
844,000000; 0,103326
843,000000; -0,003009
842,000000; 0,128176
841,000000; 0,131324
840,000000; 0,204529
839,000000; 0,273282
838,000000; 0,233574
837,000000; 0,221720
836,000000; 0,099177
835,000000; 0,116220
834,000000; 0,145436
833,000000; 0,170537
832,000000; 0,129855
831,000000; 0,121091
830,000000; 0,114579
829,000000; 0,146620
828,000000; 0,142863
827,000000; 0,129054
826,000000; 0,187310
825,000000; 0,160555
824,000000; 0,200963
823,000000; 0,208440
822,000000; 0,127909
821,000000; 0,231086
820,000000; 0,157006
819,000000; 0,209340
818,000000; 0,230219
817,000000; 0,192113
816,000000; 0,184468
815,000000; 0,108682
814,000000; 0,189358
813,000000; 0,185686
812,000000; 0,192915
811,000000; 0,171505
810,000000; 0,103200
809,000000; 0,200316
808,000000; 0,158615
807,000000; 0,196979
806,000000; 0,133006
805,000000; 0,100610
804,000000; 0,198519
803,000000; 0,114777
802,000000; 0,231748
801,000000; 0,185906
800,000000; 0,182877
799,000000; 0,172682
798,000000; 0,127973
797,000000; 0,177221
796,000000; 0,134308
795,000000; 0,169732
794,000000; 0,218269
793,000000; 0,154657
792,000000; 0,171522
791,000000; 0,136257
790,000000; 0,151672
789,000000; 0,147865
788,000000; 0,157675
787,000000; 0,235607
786,000000; 0,167890
785,000000; 0,199369
784,000000; 0,176758
783,000000; 0,175138
782,000000; 0,226398
781,000000; 0,142762
780,000000; 0,162265
779,000000; 0,161001
778,000000; 0,195971
777,000000; 0,205713
776,000000; 0,155862
775,000000; 0,172575
774,000000; 0,166799
773,000000; 0,167177
772,000000; 0,173884
771,000000; 0,146044
770,000000; 0,172931
769,000000; 0,148483
768,000000; 0,129056
767,000000; 0,188077
766,000000; 0,157861
765,000000; 0,167644
764,000000; 0,177832
763,000000; 0,167921
762,000000; 0,167919
761,000000; 0,162711
760,000000; 0,138952
759,000000; 0,173992
758,000000; 0,167968
757,000000; 0,170080
756,000000; 0,150753
755,000000; 0,173813
754,000000; 0,171085
753,000000; 0,156181
752,000000; 0,166669
751,000000; 0,148146
750,000000; 0,149699
749,000000; 0,186548
748,000000; 0,141216
747,000000; 0,166236
746,000000; 0,160071
745,000000; 0,144933
744,000000; 0,181736
743,000000; 0,145639
742,000000; 0,182526
741,000000; 0,159122
740,000000; 0,159954
739,000000; 0,164585
738,000000; 0,140735
737,000000; 0,173188
736,000000; 0,152867
735,000000; 0,165165
734,000000; 0,161742
733,000000; 0,164616
732,000000; 0,167840
731,000000; 0,144614
730,000000; 0,166776
729,000000; 0,158505
728,000000; 0,157208
727,000000; 0,147532
726,000000; 0,141694
725,000000; 0,167677
724,000000; 0,154133
723,000000; 0,149747
722,000000; 0,157330
721,000000; 0,145020
720,000000; 0,162088
719,000000; 0,135304
718,000000; 0,147253
717,000000; 0,149755
716,000000; 0,126711
715,000000; 0,136516
714,000000; 0,126684
713,000000; 0,122587
712,000000; 0,124848
711,000000; 0,124440
710,000000; 0,132745
709,000000; 0,129468
708,000000; 0,126298
707,000000; 0,120350
706,000000; 0,123293
705,000000; 0,118134
704,000000; 0,106866
703,000000; 0,102868
702,000000; 0,107295
701,000000; 0,096151
700,000000; 0,099021
699,000000; 0,099038
698,000000; 0,096782
697,000000; 0,090351
696,000000; 0,089115
695,000000; 0,077455
694,000000; 0,086680
693,000000; 0,082489
692,000000; 0,080273
691,000000; 0,077288
690,000000; 0,076859
689,000000; 0,086384
688,000000; 0,073030
687,000000; 0,080010
686,000000; 0,067189
685,000000; 0,067216
684,000000; 0,068362
683,000000; 0,062958
682,000000; 0,068599
681,000000; 0,062116
680,000000; 0,068248
679,000000; 0,061707
678,000000; 0,058348
677,000000; 0,059465
676,000000; 0,056639
675,000000; 0,067243
674,000000; 0,067325
673,000000; 0,070091
672,000000; 0,076535
671,000000; 0,063319
670,000000; 0,062262
669,000000; 0,057784
668,000000; 0,057759
667,000000; 0,065073
666,000000; 0,068909
665,000000; 0,065865
664,000000; 0,056133
663,000000; 0,062281
662,000000; 0,066237
661,000000; 0,061068
660,000000; 0,064395
659,000000; 0,063664
658,000000; 0,061123
657,000000; 0,061307
656,000000; 0,063299
655,000000; 0,062479
654,000000; 0,061247
653,000000; 0,066943
652,000000; 0,065523
651,000000; 0,067136
650,000000; 0,068207
649,000000; 0,065013
648,000000; 0,066402
647,000000; 0,063645
646,000000; 0,063383
645,000000; 0,061305
644,000000; 0,061440
643,000000; 0,067132
642,000000; 0,065790
641,000000; 0,063045
640,000000; 0,063051
639,000000; 0,066458
638,000000; 0,070044
637,000000; 0,065839
636,000000; 0,068284
635,000000; 0,066339
634,000000; 0,064362
633,000000; 0,067166
632,000000; 0,069128
631,000000; 0,071315
630,000000; 0,067873
629,000000; 0,061571
628,000000; 0,066787
627,000000; 0,070411
626,000000; 0,070223
625,000000; 0,066993
624,000000; 0,067324
623,000000; 0,068788
622,000000; 0,066944
621,000000; 0,069858
620,000000; 0,071095
619,000000; 0,069050
