5,245513e+002;3,417098e-001
5,264797e+002;4,071921e-001
5,284083e+002;1,620235e-001
5,303367e+002;6,370083e-002
5,322653e+002;1,400895e-002
5,341937e+002;-7,647466e-003
5,361223e+002;2,378564e-002
5,380507e+002;8,032590e-002
5,399792e+002;4,485126e-002
5,419077e+002;-1,467529e-002
5,438362e+002;1,116551e-002
5,457647e+002;6,565538e-002
5,476932e+002;8,999772e-002
5,496217e+002;6,139461e-002
5,515502e+002;4,741392e-002
5,534787e+002;4,002872e-002
5,554072e+002;3,416048e-002
5,573357e+002;2,068904e-002
5,592642e+002;2,029390e-003
5,611927e+002;1,550675e-002
5,631212e+002;4,652825e-002
5,650497e+002;4,283824e-002
5,669782e+002;2,601964e-002
5,689067e+002;3,564994e-002
5,708352e+002;4,374478e-002
5,727637e+002;4,004111e-002
5,746922e+002;3,090319e-002
5,766207e+002;4,844223e-002
5,785492e+002;5,152143e-002
5,804777e+002;3,390527e-002
5,824062e+002;1,386268e-002
5,843347e+002;7,046045e-003
5,862632e+002;1,382228e-002
5,881917e+002;1,867806e-002
5,901202e+002;2,467041e-002
5,920486e+002;2,462096e-002
5,939772e+002;2,191713e-002
5,959056e+002;2,420517e-002
5,978342e+002;1,857136e-002
5,997626e+002;1,829224e-002
6,016912e+002;1,615448e-002
6,036196e+002;1,456607e-002
6,055482e+002;1,187295e-002
6,074766e+002;1,891797e-002
6,094052e+002;2,570303e-002
6,113336e+002;1,829559e-002
6,132621e+002;1,944588e-002
6,151906e+002;2,204473e-002
6,171191e+002;2,670119e-002
6,190476e+002;3,085609e-002
6,209761e+002;2,140915e-002
6,229046e+002;1,903130e-002
6,248331e+002;2,407802e-002
6,267616e+002;2,645704e-002
6,286901e+002;2,585654e-002
6,306186e+002;2,494005e-002
6,325471e+002;2,460522e-002
6,344756e+002;2,333169e-002
6,364041e+002;2,307129e-002
6,383326e+002;2,488710e-002
6,402611e+002;2,600314e-002
6,421896e+002;2,446309e-002
6,441181e+002;2,264895e-002
6,460466e+002;2,176950e-002
6,479751e+002;2,066176e-002
6,499036e+002;1,892898e-002
6,518321e+002;1,897934e-002
6,537606e+002;2,146161e-002
6,556891e+002;2,388042e-002
6,576176e+002;2,406225e-002
6,595461e+002;2,326670e-002
6,614745e+002;2,382907e-002
6,634031e+002;2,511302e-002
6,653315e+002;2,532792e-002
6,672601e+002;2,435622e-002
6,691885e+002;2,568250e-002
6,711171e+002;2,589178e-002
6,730455e+002;2,527784e-002
6,749741e+002;2,633046e-002
6,769025e+002;2,763211e-002
6,788311e+002;2,735529e-002
6,807595e+002;2,728779e-002
6,826880e+002;2,654664e-002
6,846165e+002;2,576392e-002
6,865450e+002;2,691127e-002
6,884735e+002;2,739291e-002
6,904020e+002;2,715158e-002
6,923305e+002;2,734506e-002
6,942590e+002;2,769882e-002
6,961875e+002;2,829296e-002
6,981160e+002;2,828157e-002
7,000445e+002;2,875995e-002
7,019730e+002;2,928844e-002
7,039015e+002;3,024362e-002
7,058300e+002;3,235162e-002
7,077585e+002;3,295524e-002
7,096870e+002;3,103477e-002
7,116155e+002;2,743180e-002
7,135440e+002;2,340616e-002
7,154725e+002;2,169042e-002
7,174010e+002;2,065342e-002
7,193295e+002;1,917998e-002
7,212580e+002;1,939744e-002
7,231865e+002;2,226049e-002
7,251150e+002;2,403799e-002
7,270435e+002;2,491552e-002
7,289720e+002;2,582546e-002
7,309005e+002;2,622588e-002
7,328290e+002;2,655661e-002
7,347574e+002;2,731027e-002
7,366860e+002;2,779722e-002
7,386144e+002;2,807114e-002
7,405430e+002;2,733920e-002
7,424714e+002;2,607808e-002
7,444000e+002;2,407311e-002
7,463284e+002;2,188409e-002
7,482570e+002;2,232296e-002
7,501854e+002;2,392023e-002
7,521140e+002;2,321643e-002
7,540424e+002;2,234064e-002
7,559709e+002;2,155937e-002
7,578994e+002;2,112555e-002
7,598279e+002;2,039227e-002
7,617564e+002;2,002907e-002
7,636849e+002;2,144845e-002
7,656134e+002;2,422230e-002
7,675419e+002;2,568837e-002
7,694704e+002;2,543605e-002
7,713989e+002;2,336976e-002
7,733274e+002;1,987157e-002
7,752559e+002;1,679818e-002
7,771844e+002;1,420179e-002
7,791129e+002;1,224724e-002
7,810414e+002;1,062271e-002
7,829699e+002;1,006750e-002
7,848984e+002;1,054812e-002
7,868269e+002;1,156087e-002
7,887554e+002;1,271363e-002
7,906839e+002;1,365314e-002
7,926124e+002;1,423613e-002
7,945409e+002;1,478055e-002
7,964694e+002;1,566082e-002
7,983979e+002;1,630861e-002
8,003264e+002;1,625033e-002
8,022549e+002;1,628779e-002
8,041833e+002;1,670286e-002
8,061119e+002;1,658945e-002
8,080403e+002;1,620466e-002
8,099689e+002;1,703885e-002
8,118973e+002;1,824369e-002
8,138259e+002;1,849553e-002
8,157543e+002;1,826857e-002
8,176829e+002;1,739548e-002
8,196113e+002;1,732017e-002
8,215399e+002;1,770188e-002
8,234683e+002;1,774651e-002
8,253969e+002;1,815312e-002
8,273253e+002;1,916297e-002
8,292538e+002;2,010173e-002
8,311823e+002;2,026442e-002
8,331108e+002;1,877537e-002
8,350393e+002;1,679532e-002
8,369678e+002;1,703596e-002
8,388963e+002;1,941667e-002
8,408248e+002;2,137010e-002
8,427533e+002;2,299191e-002
8,446818e+002;2,350304e-002
8,466103e+002;2,222457e-002
8,485388e+002;2,086408e-002
8,504673e+002;1,942685e-002
8,523958e+002;1,827503e-002
8,543243e+002;1,810728e-002
8,562528e+002;1,731044e-002
8,581813e+002;1,636905e-002
8,601098e+002;1,549597e-002
8,620383e+002;1,550936e-002
8,639668e+002;1,535332e-002
8,658953e+002;1,524527e-002
8,678238e+002;1,579367e-002
8,697523e+002;2,243644e-002
8,716808e+002;2,624292e-002
8,736093e+002;1,980415e-002
8,755378e+002;1,700098e-002
8,774662e+002;1,675978e-002
8,793948e+002;1,681065e-002
8,813232e+002;1,656780e-002
8,832518e+002;1,764901e-002
8,851802e+002;1,796370e-002
8,871088e+002;1,757738e-002
